key,input,solubility
IRTZMJWVZQYURE-UHFFFAOYSA-N,CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-1.659
ZDASUJMDVPTNTF-UHFFFAOYSA-N,Oc1c(Br)cc(Br)c2cccnc12,-3.277
LJOQGZACKSYWCH-UHFFFAOYSA-N,CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3.111
HEWDOWUUTBCVJP-UHFFFAOYSA-N,O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1,-1.899
AQHHHDLHHXJYJD-UHFFFAOYSA-N,CC(C)NCC(O)COc1cccc2ccccc12,-2.153
IFEKQNAXDMZERW-UHFFFAOYSA-N,NC(Cc1[nH]nc2ccccc12)C(O)=O,-1.541
DSLZVSRJTYRBFB-GNSDDBTRSA-N,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,-0.164
UPMFZISCCZSDND-UHFFFAOYSA-M,[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O,0.028
OCUCCJIRFHNWBP-IYEMJOQQSA-L,[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,-0.117
QERYCTSHXKAMIS-UHFFFAOYSA-N,OC(=O)c1sccc1,-0.983
WWRCMNKATXZARA-UHFFFAOYSA-N,CC(C)c1ccccc1C,-3.354
MLHGVVVOOIXMQL-UHFFFAOYSA-N,Oc1ccc(cc1C(=O)C(=O)c2cc(ccc2O)[N+]([O-])=O)[N+]([O-])=O,-4.288
XIROXSOOOAZHLL-UHFFFAOYSA-N,CC(=O)c1ccc(O)c(O)c1O,-1.574
ARCGXLSVLAOJQL-UHFFFAOYSA-N,OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-2.018
OMVRRHJJQILIJX-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-2.549
KSUUMAWCGDNLFK-UHFFFAOYSA-N,CC(C)C(CC=C)C(=O)NC(N)=O,-1.485
AUKRYONWZHRJRE-UHFFFAOYSA-N,Oc1c2ccccc2cc3ccccc13,-3.477
ZMYIIHDQURVDRB-UHFFFAOYSA-N,C=C(c1ccccc1)c2ccccc2,-4.301
MYDALHRLYFBVMU-UHFFFAOYSA-N,ONC1=C(CCCCC1)N=O,-0.764
LIIALPBMIOVAHH-UHFFFAOYSA-N,COc1ccc2C=CC(=O)Oc2c1,-2.798
GNXFOGHNGIVQEH-UHFFFAOYSA-N,COc1ccccc1OCC(O)COC(N)=O,-1.444
WXMKPNITSTVMEF-UHFFFAOYSA-M,[Na+].[O-]C(=O)c1ccccc1,-0.692
MCTQNEBFZMBRSQ-UHFFFAOYSA-N,[H+].[Cl-].Nc1ccc(N=Nc2ccccc2)c(N)c1,-1.041
JSLBZIVMVVHMDJ-UHFFFAOYSA-N,CCOC(=O)COc1ccc(Cl)cc1Cl,-3.559
PJHYOCWMKYASAB-UHFFFAOYSA-N,CCCCCc1ccc(O)cc1O,-2.232
QZMQDHNCNUGQSO-UHFFFAOYSA-N,CCN(CC)C(=O)CC(C)C,-1.313
QAYICIQNSGETAS-UHFFFAOYSA-N,CN1CSC(=S)N(C)C1,-1.117
DNKPFCQEGBJJTE-UHFFFAOYSA-N,OC(CI)CI,0.036
VLCDUOXHFNUCKK-UHFFFAOYSA-N,CNC(=S)NC,0.221
SPEUIVXLLWOEMJ-UHFFFAOYSA-N,COC(C)OC,1.187
MCRZWYDXIGCFKO-UHFFFAOYSA-N,CCCCC(C(O)=O)C(O)=O,-0.512
XCYJPXQACVEIOS-UHFFFAOYSA-N,CC(C)c1cccc(C)c1,-3.288
HJIUPFPIEBPYIE-UHFFFAOYSA-N,CN(C)c1cc(C)nc(Cl)n1,-1.717
COVFEVWNJUOYRL-UHFFFAOYSA-N,OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-3.736
VJXRKZJMGVSXPX-UHFFFAOYSA-N,CCc1ccncc1,-0.423
JYWKEVKEKOTYEX-UHFFFAOYSA-N,ClN=C1C=C(Br)C(=O)C(=C1)Br,-3.519
AXDLCFOOGCNDST-VIFPVBQESA-N,CN[C@@H](Cc1ccc(O)cc1)C(O)=O,-1.176
UQZPGHOJMQTOHB-UHFFFAOYSA-N,CCN(CCCl)CCCl,-0.965
OHHIVLJVBNCSHV-MDZDMXLPSA-N,CCCCOC(=O)/C=C/c1ccccc1,-3.265
GQKZBCPTCWJTAS-UHFFFAOYSA-N,COCc1ccccc1,-1.15
BVRIUXYMUSKBHG-UHFFFAOYSA-N,CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-3.338
ZCJLOOJRNPHKAV-ONEGZZNKSA-N,OC(=O)/C=C/c1occc1,-0.74
ICMAFTSLXCXHRK-UHFFFAOYSA-N,CCCCC(=O)OCC,-1.167
FZXRXKLUIMKDEL-UHFFFAOYSA-N,CCC(=O)OCC(C)C,-1.141
ZUVAACFIEPYYOP-UHFFFAOYSA-N,COC1CC1,0.878
UWTUEMKLYAGTNQ-UPHRSURJSA-N,Br\C=C/Br,-0.936
LDLCZOVUSADOIV-UHFFFAOYSA-N,OCCBr,1.426
XOBKSJJDNFUZPF-UHFFFAOYSA-N,CCOC,1.544
DIIIISSCIXVANO-UHFFFAOYSA-N,CNNC,1.237
NHTMVDHEPJAVLT-UHFFFAOYSA-N,CC(C)CC(C)(C)C,-3.846
WMOVHXAZOJBABW-UHFFFAOYSA-N,CC(=O)OC(C)(C)C,-0.507
IUMSDRXLFWAGNT-UHFFFAOYSA-N,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-4.251
XMSXQFUHVRWGNA-UHFFFAOYSA-N,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-3.552
GIKLTQKNOXNBNY-OWOJBTEDSA-N,Cl/C=C/[As](Cl)Cl,-2.359
SEQRDAAUNCRFIT-UHFFFAOYSA-N,CCCC(Cl)Cl,-2.117
UXFOSWFWQAUFFZ-UHFFFAOYSA-L,[Ba++].[O-]C=O.[O-]C=O,0.043
OQEBBZSWEGYTPG-UHFFFAOYSA-N,CC(N)CC(O)=O,0.712
WDJHALXBUFZDSR-UHFFFAOYSA-N,CC(=O)CC(O)=O,0.487
JIRRNZWTWJGJCT-UHFFFAOYSA-N,NC(=S)NC(N)=S,-0.778
GYHBVAHWGBJKHA-UHFFFAOYSA-N,CC1=CC(=O)CC(=O)O1,-0.203
UNFUYWDGSFDHCW-UHFFFAOYSA-N,ClC1CCCCC1,-2.697
OYIFNHCXNCRBQI-UHFFFAOYSA-N,NC(CCCC(O)=O)C(O)=O,0.041
AVMSWPWPYJVYKY-UHFFFAOYSA-N,CC(C)COC=O,0.246
KMGBZBJJOKUPIA-UHFFFAOYSA-N,CCCCI,-1.664
HRQGCQVOJVTVLU-UHFFFAOYSA-N,ClCOCCl,0.362
ZSWFCLXCOIISFI-UHFFFAOYSA-N,C1C=CC=C1,-1.41
JKLRIMRKZBSSED-UHFFFAOYSA-N,NC(N)=NCC[S](O)(=O)=O,0.025
LNNXFUZKZLXPOF-UHFFFAOYSA-N,CC(C)CO[N+]([O-])=O,-1.042
SQCZQTSHSZLZIQ-UHFFFAOYSA-N,CCCCCCl,-2.426
ITHZDDVSAWDQPZ-UHFFFAOYSA-L,[Ba++].CC([O-])=O.CC([O-])=O,0.146
OLCIOXGQTLVZQT-UHFFFAOYSA-N,CC(C)CCOC(N)=O,-0.528
NTHGIYFSMNNHSC-UHFFFAOYSA-N,CC(C)CCO[N+]([O-])=O,-1.526
RXSHXLOMRZJCLB-UHFFFAOYSA-L,[Sr++].CC([O-])=O.CC([O-])=O,0.146
ZTOMUSMDRMJOTH-UHFFFAOYSA-N,N#CCCCC#N,-0.019
DCAYPVUWAIABOU-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC,-6.845
GCQZFVAHUZIDRP-UHFFFAOYSA-N,Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O,-2.584
LPEKGGXMPWTOCB-UHFFFAOYSA-N,COC(=O)C(C)O,0.734
GSLDEZOOOSBFGP-UHFFFAOYSA-N,C=C1CCOC1=O,0.3
DKPMWHFRUGMUKF-KWXDGCAGSA-N,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.185
SEGSDVUVOWIWFX-UHFFFAOYSA-N,CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,-6.074
FNWNGQGTFICQJU-UHFFFAOYSA-N,CC(C)c1ccc(C)c(C(O)=O)c1O,-2.323
FXNYSZHYMGWWEZ-UHFFFAOYSA-N,CN1C(=O)C=C(N)N(CC(C)=C)C1=O,-1.499
MRWXACSTFXYYMV-FDDDBJFASA-N,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,-0.935
SSHIVHKMGVBXTJ-UHFFFAOYSA-N,Oc1ccc2ccccc2c1[N+]([O-])=O,-3.247
QTAATZDGGZYBDC-UHFFFAOYSA-N,Cc1c(Cl)cc(Cl)c(O)c1Cl,-2.997
RHWSKVCZXBAWLZ-UHFFFAOYSA-N,CN1C2CCCC1CC(=O)C2,-0.338
KFUSANSHCADHNJ-UHFFFAOYSA-N,NNC(=O)c1cccnc1,-0.792
RXQCEGOUSFBKPI-UHFFFAOYSA-N,CCCOc1ccc(cc1N)[N+]([O-])=O,-2.975
LOMVENUNSWAXEN-UHFFFAOYSA-N,COC(=O)C(=O)OC,0.364
CJCSPKMFHVPWAR-JTQLQIEISA-N,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,-1.361
WHZLCOICKHIPRL-SREVYHEPSA-N,OC(=O)\C=C/C(=O)Nc1ccccc1,-1.713
VSVAVMVWTLLTCH-BJMVGYQFSA-N,[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-2.74
OUYCCCASQSFEME-MRVPVSSYSA-N,N[C@H](Cc1ccc(O)cc1)C(O)=O,-1.081
OUYCCCASQSFEME-UHFFFAOYSA-N,NC(Cc1ccc(O)cc1)C(O)=O,-1.081
BUDAIZWUWHWZPQ-UHFFFAOYSA-L,[Zn++].CCCCC([O-])=O.CCCCC([O-])=O,-0.775
CTKINSOISVBQLD-UHFFFAOYSA-N,OCC1CO1,1.317
VTGOHKSTWXHQJK-UHFFFAOYSA-N,O=C1NC=CC=N1,-0.523
VNKYTQGIUYNRMY-UHFFFAOYSA-N,CCCOC,0.804
RIEABXYBQSLTFR-UHFFFAOYSA-N,CCCC(=O)OCC(O)CO,-0.046
DJWUNCQRNNEAKC-UHFFFAOYSA-L,[Zn++].CC([O-])=O.CC([O-])=O,0.146
ATVJXMYDOSMEPO-UHFFFAOYSA-N,C=CCOCC=C,-0.559
XOBMCBQSUCOAOC-UHFFFAOYSA-L,[Zn++].[O-]C=O.[O-]C=O,0.043
HJUGFYREWKUQJT-UHFFFAOYSA-N,BrC(Br)(Br)Br,-1.854
KNWQLFOXPQZGPX-UHFFFAOYSA-N,C[S](F)(=O)=O,0.572
JNOZGFXJZQXOSU-UHFFFAOYSA-N,CC(C)(O)CCl,0.234
KWSSHZBBUQSMKF-UHFFFAOYSA-N,[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-1.562
GVGLGOZIDCSQPN-PVHGPHFFSA-N,CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,-3.583
AEXMKKGTQYQZCS-UHFFFAOYSA-N,CCC(C)(C)CC,-3.395
RIZMRRKBZQXFOY-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-4.343
YHQXBTXEYZIYOV-UHFFFAOYSA-N,CC(C)C=C,-2.019
MHNNAWXXUZQSNM-UHFFFAOYSA-N,CCC(C)=C,-1.707
OHXAOPZTJOUYKM-UHFFFAOYSA-N,CC(=C)CCl,-1.432
PPKPKFIWDXDAGC-IHWYPQMZSA-N,C\C(Cl)=C\Cl,-1.413
XKEHIUIIEXXHJX-UHFFFAOYSA-N,CC(O)C(C)Cl,0.279
ZFIVKAOQEXOYFY-ZXZARUISSA-N,C1O[C@@H]1[C@H]2CO2,0.989
XTDQDBVBDLYELW-UHFFFAOYSA-N,CCC(C)C(C)(C)C,-3.86
WGECXQBGLLYSFP-UHFFFAOYSA-N,CCC(C)C(C)C,-3.434
ZXNBBWHRUSXUFZ-UHFFFAOYSA-N,CCC(C)C(C)O,-0.255
UIHCLUNTQKBZGK-UHFFFAOYSA-N,CCC(C)C(C)=O,-0.421
ISTJMQSHILQAEC-UHFFFAOYSA-N,CCC(O)C(C)C,-0.266
HYTRYEXINDDXJK-UHFFFAOYSA-N,CCC(=O)C(C)C,-0.464
BMYNFMYTOJXKLE-UHFFFAOYSA-N,NCC(O)C(O)=O,0.355
UEBARDWJXBGYEJ-UHFFFAOYSA-N,CC(C)C(Br)C(O)=O,-0.632
RLPGDEORIPLBNF-UHFFFAOYSA-N,CC(C)C(C)C(C)C,-3.888
HXVNBWAKAOHACI-UHFFFAOYSA-N,CC(C)C(=O)C(C)C,-1.003
QTRAXZHIRXYYPP-UHFFFAOYSA-N,CC(N)C(O)C(O)=O,0.557
JGGWNGRBXJWAOC-HKJPBSJPSA-N,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-5.302
ORFFGRQMMWVHIB-UHFFFAOYSA-N,COc1ccc2COC(=O)c2c1OC,-2.139
ZEVWQFWTGHFIDH-UHFFFAOYSA-N,OC(=O)c1[nH]cnc1C(O)=O,-1.637
INAPMGSXUVUWAF-UHFFFAOYSA-N,OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,-0.187
NTIBMIIYTKPBNR-UHFFFAOYSA-N,COCOC(=O)c1ccccc1O,-1.569
UBLWASUIZDSYFN-UHFFFAOYSA-N,OC(=O)C1CCNCC1C(O)=O,-0.232
LOMMDWBTANPFEJ-UHFFFAOYSA-N,Nc1cccc2nc3ccccc3cc12,-3.541
IHPDTPWNFBQHEB-UHFFFAOYSA-N,OC(C(O)c1ccccc1)c2ccccc2,-1.52
FOYHNROGBXVLLX-UHFFFAOYSA-N,CCc1cccc(CC)c1N,-2.092
APSMUYYLXZULMS-UHFFFAOYSA-N,Brc1ccc2ccccc2c1,-3.821
IQQDNMHUOLMLNJ-UHFFFAOYSA-N,Oc1cnc2ccccc2c1,-1.759
XCRPPAPDRUBKRJ-UHFFFAOYSA-N,[O-]c1ccc2ccc[nH+]c2c1,-0.798
QHXDTLYEHWXDSO-UHFFFAOYSA-N,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-2.881
SOPPBXUYQGUQHE-JTQLQIEISA-N,C1N[C@@H](CC=C1)c2cccnc2,-0.641
VEKIYFGCEAJDDT-UHFFFAOYSA-N,c1ccc(nc1)c2cccnc2,-1.477
VABISHCLVYMGAU-UHFFFAOYSA-N,S=C1Nc2cncnc2N1,-2.618
IRXRGVFLQOSHOH-UHFFFAOYSA-L,[K+].[K+].[O-]C(=O)C([O-])=O,-1.979
ZCVAOQKBXKSDMS-UHFFFAOYSA-N,CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,-5.184
LUSWEUMSEVLFEQ-REOHCLBHSA-N,C[C@H](NC(N)=O)C(O)=O,0.001
CYEKUDPFXBLGHH-UHFFFAOYSA-N,CC(C)(C)c1cccc(O)c1,-1.975
FWIROFMBWVMWLB-UHFFFAOYSA-N,[O-][N+](=O)c1cccc(Br)c1,-2.532
GTZCVFVGUGFEME-HNQUOIGGSA-N,OC(=O)C\C(=C/C(O)=O)C(O)=O,-0.435
VQHSOMBJVWLPSR-UHFFFAOYSA-N,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.134
DLRVVLDZNNYCBX-UHFFFAOYSA-N,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,-0.142
UEMBNLWZFIWQFL-UHFFFAOYSA-N,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2.492
QPBGNSFASPVGTP-UHFFFAOYSA-N,OC(=O)c1ccc(C(O)=O)c(Br)c1,-2.182
PTMBWNZJOQBTBK-UHFFFAOYSA-N,OCc1ccncc1,0.109
JMNCUXPHXKHBPY-UHFFFAOYSA-N,NC(=O)OC(CCl)CCl,-0.789
JJCKHVUTVOPLBV-UHFFFAOYSA-N,Cc1cccc(CO)c1,-0.709
LXWGIMHMQOCPCR-UHFFFAOYSA-N,OC(=O)COc1cc(Cl)cc(Cl)c1,-2.874
XSBUXVWJQVTYLC-UHFFFAOYSA-N,OC(=O)COc1cccc(Cl)c1,-2.168
PJANXHGTPQOBST-VAWYXSNFSA-N,c1ccc(cc1)\C=C\c2ccccc2,-4.276
BWVAOONFBYYRHY-UHFFFAOYSA-N,OCc1ccc(CO)cc1,-0.355
VLJXXKKOSFGPHI-UHFFFAOYSA-N,CCCC(C)CC,-3.507
PFCHFHIRKBAQGU-UHFFFAOYSA-N,CCCC(=O)CC,-0.525
LAIUFBWHERIJIH-UHFFFAOYSA-N,CCCCC(C)CC,-4.044
QRMPKOFEUHIBNM-UHFFFAOYSA-N,CC1CCC(C)CC1,-3.495
BTMVHUNTONAYDX-UHFFFAOYSA-N,CCCCOC(=O)CC,-1.172
CVOGMKGEVNGRSK-UPHRSURJSA-N,I\C=C/I,-1.16
WFIZEGIEIOHZCP-UHFFFAOYSA-M,[K+].[O-]C=O,0.139
CXOWYJMDMMMMJO-UHFFFAOYSA-N,CCCC(C)(C)C,-3.385
WFRBDWRZVBPBDO-UHFFFAOYSA-N,CCCC(C)(C)O,-0.187
XXRMYXBSBOVVBH-UHFFFAOYSA-N,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,0.289
FLTJDUOFAQWHDF-UHFFFAOYSA-N,CCCCC(C)(C)C,-3.937
IATXFPUBPMZBPH-UHFFFAOYSA-N,NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,-1.36
UJBOOUHRTQVGRU-UHFFFAOYSA-N,CC1CCCC(=O)C1,-0.546
CTMHWPIWNRWQEG-UHFFFAOYSA-N,CC1=CCCCC1,-2.556
GXDHCNNESPLIKD-UHFFFAOYSA-N,CCCCC(C)C,-3.501
FWZUNOYOVVKUNF-UHFFFAOYSA-N,CC(=O)OCC=C,0.026
YTKRILODNOEEPX-NSCUHMNNSA-N,C/C=C/CCl,-1.511
OTTZHAVKAVGASB-HWKANZROSA-N,CCCC\C=C\C,-3.335
NMJJFJNHVMGPGM-UHFFFAOYSA-N,CCCCOC=O,0.233
XWCDCDSDNJVCLO-UHFFFAOYSA-N,FCCl,0.314
RVIXKDRPFPUUOO-UHFFFAOYSA-N,C[Se]C,0.003
ORCCSQMJUGMAQU-UHFFFAOYSA-N,NC(=O)C(Br)(Br)Br,-0.584
UPQQXPKAYZYUKO-UHFFFAOYSA-N,NC(=O)C(Cl)(Cl)Cl,-0.514
OQOGEOLRYAOSKO-UHFFFAOYSA-N,CC(Cl)(Cl)[N+]([O-])=O,-1.071
RFZHJHSNHYIRNE-UHFFFAOYSA-N,CCC(C)(O)C(C)C,-0.732
DNYOTMDPSXBJRJ-UHFFFAOYSA-N,CCC(Cl)(Cl)[N+]([O-])=O,-1.485
YADISKICBOYXFS-UHFFFAOYSA-N,CCC(CO)(CO)[N+]([O-])=O,-0.177
JJMOMMLADQPZNY-UHFFFAOYSA-N,CC(C)(CO)C=O,0.598
UZHWBXUQTDSMGJ-UHFFFAOYSA-N,CC(O)(CCl)CCl,-0.325
OUHCZCFQVONTOC-UHFFFAOYSA-N,CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-1.544
IQXKGRKRIRMQCQ-UHFFFAOYSA-N,CCCC(C)(O)CCC,-1.342
VVHFXJOCUKBZFS-UHFFFAOYSA-N,CC1(CCl)CO1,-0.114
DVTKTUMRXCKEEG-UHFFFAOYSA-N,ClC(Br)CBr,-1.489
RMGHERXMTMUMMV-UHFFFAOYSA-N,COC(C)C,0.843
YUIKPESWSMJSMP-UHFFFAOYSA-N,NC(=O)C(Br)Br,0.093
GRSQYISVQKPZCW-UHFFFAOYSA-N,CC(Cl)C(Cl)Cl,-1.813
GAWAYYRQGQZKCR-UHFFFAOYSA-N,CC(Cl)C(O)=O,0.273
LPIWIOBGUAPNQW-UHFFFAOYSA-N,CC(Cl)[N+]([O-])=O,-0.33
WBKWVLAHWVFXKM-UHFFFAOYSA-N,Cc1ccc(cc1)[S](=O)(=O)Oc2ccccc2C,-4.217
CGCJBAIEQANINV-UHFFFAOYSA-N,CCOC(OCC)C(Cl)(Cl)Cl,-1.523
XEKUXTMJEFPWCG-UHFFFAOYSA-N,CCC(Cl)[N+]([O-])=O,-0.83
BAYAKMPRFGNNFW-UHFFFAOYSA-N,CC(C)C(O)C(C)C,-0.785
UKFXDFUAPNAMPJ-UHFFFAOYSA-N,CCC(C(O)=O)C(O)=O,0.117
CUARLQDWYSRQDF-UHFFFAOYSA-N,[O-][N+](=O)c1ccc2CCc3cccc1c23,-4.284
RZMMKKHHNDGXPD-UHFFFAOYSA-N,OC(=O)c1c(Br)c(O)c(O)c(O)c1Br,-2.134
YYGJRRYSYLLCQH-UHFFFAOYSA-N,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.912
KYHQZNGJUGFTGR-UHFFFAOYSA-N,CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-1.091
KFIRODWJCYBBHY-UHFFFAOYSA-N,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-2.163
FYEHYMARPSSOBO-UHFFFAOYSA-N,Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3,-5.039
CGWFVEFHQWJOKI-UHFFFAOYSA-N,CCOC(=O)c1ccccc1C(=O)c2ccccc2,-4.264
GCDBEYOJCZLKMC-UHFFFAOYSA-N,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,-4.242
NQSMEZJWJJVYOI-UHFFFAOYSA-N,COC(=O)c1ccccc1C(=O)c2ccccc2,-3.963
COWHVSLHGUONGN-UHFFFAOYSA-N,[O-][N+](=O)c1cc2C(=O)NC(=O)Nc2c(c1)[N+]([O-])=O,-4.148
QYEMNJMSULGQRD-UHFFFAOYSA-N,CN1C(=O)C=Cc2ccccc12,-2.071
NWINIEGDLHHNLH-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2N1,-2.725
GMVJKSNPLYBFSO-UHFFFAOYSA-N,Brc1cccc(Br)c1Br,-4.026
DSLZVSRJTYRBFB-YCAKELIYSA-N,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,-0.164
DBKKFIIYQGGHJO-UHFFFAOYSA-N,CCOC(=O)C(=O)C(=O)OCC,-0.528
MHIHRIPETCJEMQ-UHFFFAOYSA-N,CCC(CO)[N+]([O-])=O,-0.233
LYPMXMBQPXPNIQ-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-3.001
YOEUNKPREOJHBW-UHFFFAOYSA-N,OC(=O)c1cccc(C=O)c1O,-1.576
ZIIGSRYPZWDGBT-UHFFFAOYSA-N,OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2.543
KZNJSFHJUQDYHE-UHFFFAOYSA-N,Cc1cccc2cc3ccccc3cc12,-5.083
RNWGZXAHUPFXLL-UHFFFAOYSA-N,[O-][N+](=O)c1ccc2COC(=O)c2c1,-2.932
XMUZQOKACOLCSS-UHFFFAOYSA-N,OCc1ccccc1CO,-0.29
MGMNPSAERQZUIM-UHFFFAOYSA-N,OCc1ccccc1C(O)=O,-0.949
PXWYZLWEKCMTEZ-UHFFFAOYSA-N,CCc1ccccc1[N+]([O-])=O,-2.485
BWRBVBFLFQKBPT-UHFFFAOYSA-N,OCc1ccccc1[N+]([O-])=O,-1.493
YCSBALJAGZKWFF-UHFFFAOYSA-N,Nc1ccc2cc3ccccc3cc2c1,-3.584
XBLVHTDFJBKJLG-UHFFFAOYSA-N,CCOC(=O)c1cccnc1,-1.054
MPEOPBCQHNWNFB-UHFFFAOYSA-N,Clc1ccccc1I,-3.102
CAUBWLYZCDDYEF-UHFFFAOYSA-N,CCOC(=O)N(C)N=O,0.197
FWAJPSIPOULHHH-UHFFFAOYSA-N,Brc1ccc(Br)c(Br)c1,-4.055
LRQKBLKVPFOOQJ-UHFFFAOYSA-N,CCCCC(N)C(O)=O,0.011
CXQSCYIVCSCSES-UHFFFAOYSA-N,CCC(Cl)CC,-2.383
VHVMXWZXFBOANQ-UHFFFAOYSA-N,CCC(O)C=C,0.388
HNJBEVLQSNELDL-UHFFFAOYSA-N,O=C1CCCN1,0.605
VQDJODAWOFNASI-UHFFFAOYSA-N,CCCC(C(O)=O)C(O)=O,-0.175
MBXIRNHACKAGPA-UHFFFAOYSA-N,Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-2.421
UTCFOFWMEPQCSR-UHFFFAOYSA-N,OC(=O)c1cc(C=O)ccc1O,-1.652
LAWHHRXCBUNWFI-UHFFFAOYSA-N,CCCCCC(C(O)=O)C(O)=O,-0.873
RGRUUTLDBCWYBL-UHFFFAOYSA-N,CCCC(O)C(C)C,-0.863
SOKSKPNEBIDBOU-UHFFFAOYSA-N,CN(C)c1cccc(c1)[S](O)(=O)=O,-1.264
NNTBDUTXMIMRKK-UHFFFAOYSA-M,[O-]C(=O)c1oc(Cl)cc1,-1.312
BGOFCVIGEYGEOF-UJPOAAIJSA-N,OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-1.056
OPVAJFQBSDUNQA-UHFFFAOYSA-M,Cc1ccc(cc1C)C([O-])=O,-1.152
CWNPOQFCIIFQDM-UHFFFAOYSA-N,OCc1cccc(c1)[N+]([O-])=O,-1.538
ADCUEPOHPCPMCE-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)C#N,-1.753
JKTYGPATCNUWKN-UHFFFAOYSA-N,OCc1ccc(cc1)[N+]([O-])=O,-1.54
YDIYEOMDOWUDTJ-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(O)=O,-1.299
OKVJCVWFVRATSG-UHFFFAOYSA-N,OCc1cccc(O)c1,-0.42
XCTQPMCULSZKLT-UHFFFAOYSA-N,O=C(CC#N)Nc1ccccc1,-1.781
FVMDYYGIDFPZAX-UHFFFAOYSA-N,OC(=O)Cc1cccc(O)c1,-1.268
OOHAUGDGCWURIT-UHFFFAOYSA-N,CCCCCN(CCCCC)CCCCC,-3.876
ABQKHKWXTUVKGF-UHFFFAOYSA-N,Cc1ccc(cc1)N=C=S,-3.391
JLBJTVDPSNHSKJ-UHFFFAOYSA-N,Cc1ccc(C=C)cc1,-2.749
BVJSUAQZOZWCKN-UHFFFAOYSA-N,OCc1ccc(O)cc1,-0.416
KUCOHFSKRZZVRO-UHFFFAOYSA-N,O=Cc1ccc(C=O)cc1,-1.28
UUIQMZJEGPQKFD-UHFFFAOYSA-N,CCCC(=O)OC,0.056
MLHOXUWWKVQEJB-UHFFFAOYSA-N,CC(COC(C)=O)OC(C)=O,-0.441
